202	212	252	1
202	212	252	1
202	212	252	1
202	212	252	1
202	212	252	1
200	211	255	1
199	210	254	1
199	210	254	1
198	209	253	1
198	209	253	1
71	82	120	1
71	82	120	1
71	82	120	1
72	83	121	1
73	84	122	1
74	85	123	1
74	85	123	1
74	85	123	1
71	82	120	1
72	83	121	1
72	83	121	1
72	83	121	1
73	84	122	1
73	84	122	1
73	84	122	1
74	85	123	1
76	84	124	1
77	85	125	1
78	86	126	1
76	84	124	1
74	82	122	1
74	82	122	1
76	84	124	1
78	86	126	1
81	89	129	1
82	90	130	1
84	92	132	1
84	92	132	1
83	91	131	1
82	90	130	1
84	92	132	1
86	94	134	1
82	90	130	1
83	91	131	1
84	92	132	1
85	93	133	1
85	93	133	1
85	93	133	1
84	92	132	1
84	92	132	1
82	90	130	1
81	89	129	1
79	87	127	1
79	87	127	1
81	89	129	1
82	90	130	1
81	89	129	1
79	89	129	1
83	93	133	1
81	93	133	1
82	94	134	1
82	94	134	1
82	94	134	1
81	93	133	1
80	92	132	1
80	92	132	1
79	91	131	1
79	91	131	1
79	91	131	1
79	91	131	1
79	91	131	1
79	91	131	1
79	91	131	1
77	92	131	1
75	90	129	1
75	90	129	1
78	88	128	1
79	87	127	1
80	86	129	1
79	85	128	1
75	84	128	1
69	85	128	1
65	86	131	1
158	183	227	1
151	180	225	1
153	184	229	1
158	187	232	1
166	190	236	1
168	188	236	1
170	190	238	1
173	191	244	1
175	193	246	1
179	197	250	1
185	202	253	1
188	205	254	1
192	208	255	1
194	209	255	1
196	209	253	1
203	212	255	1
208	217	255	1
215	223	255	1
221	227	255	1
225	230	255	1
223	228	255	1
222	225	255	1
218	223	255	1
209	215	250	1
208	216	253	1
209	217	254	1
209	217	254	1
209	217	254	1
209	217	254	1
208	216	253	1
208	216	253	1
208	216	253	1
208	216	253	1
208	216	253	1
207	215	252	1
206	214	251	1
205	213	250	1
205	213	250	1
203	212	249	1
207	216	253	1
205	217	253	1
205	217	253	1
206	218	254	1
206	218	254	1
207	219	255	1
207	218	255	1
207	218	255	1
204	215	253	1
204	215	253	1
204	214	254	1
203	213	253	1
203	213	253	1
203	213	253	1
203	212	255	1
203	212	255	1
207	215	255	1
207	215	255	1
206	214	254	1
206	214	254	1
206	214	254	1
206	214	254	1
205	213	253	1
205	213	253	1
201	209	249	1
204	212	252	1
207	215	255	1
208	216	255	1
208	216	255	1
207	215	255	1
207	215	255	1
208	217	255	1
205	217	253	1
205	217	251	1
206	218	252	1
207	219	253	1
207	219	255	1
207	219	255	1
206	217	255	1
206	217	255	1
205	215	255	1
205	215	255	1
204	214	254	1
203	213	253	1
202	211	254	1
203	212	255	1
203	212	255	1
203	212	255	1
205	215	255	1
205	215	255	1
204	214	254	1
203	213	253	1
202	212	252	1
200	210	250	1
199	209	249	1
199	209	249	1
202	212	252	1
202	212	252	1
202	212	252	1
202	212	252	1
202	212	252	1
202	212	252	1
202	212	252	1
202	212	252	1
202	213	255	1
201	212	255	1
200	211	255	1
200	211	255	1
200	211	255	1
75	86	124	1
75	86	124	1
74	85	123	1
74	85	123	1
73	84	122	1
72	83	121	1
71	82	120	1
71	82	120	1
71	82	120	1
71	82	120	1
71	82	120	1
71	82	120	1
72	83	121	1
72	83	121	1
72	83	121	1
73	84	122	1
76	84	124	1
77	85	125	1
77	85	125	1
76	84	124	1
74	82	122	1
73	81	121	1
74	82	122	1
75	83	123	1
77	85	125	1
78	86	126	1
80	88	128	1
79	87	127	1
78	86	126	1
78	86	126	1
79	87	127	1
81	89	129	1
83	91	131	1
83	91	131	1
83	91	131	1
84	92	132	1
84	92	132	1
84	92	132	1
83	91	131	1
83	91	131	1
80	88	128	1
79	87	127	1
78	86	126	1
78	86	126	1
79	87	127	1
80	88	128	1
80	88	128	1
80	88	128	1
80	90	130	1
79	91	131	1
80	92	132	1
81	93	133	1
82	94	134	1
82	94	134	1
82	94	134	1
81	93	133	1
80	92	132	1
80	92	132	1
79	91	131	1
79	91	131	1
79	91	131	1
79	91	131	1
78	90	130	1
78	90	130	1
75	90	129	1
75	90	129	1
78	88	128	1
79	87	127	1
80	86	129	1
79	85	128	1
75	84	128	1
71	84	128	1
68	87	132	1
160	185	229	1
155	184	229	1
157	186	231	1
161	187	233	1
167	190	238	1
171	188	237	1
173	190	239	1
175	192	243	1
177	194	245	1
181	198	247	1
186	201	250	1
189	205	252	1
191	206	252	1
194	207	251	1
196	208	250	1
204	214	254	1
206	217	255	1
213	221	255	1
216	225	255	1
219	225	255	1
219	224	255	1
215	220	253	1
213	218	251	1
211	217	252	1
210	218	255	1
212	220	255	1
213	221	255	1
213	221	255	1
212	220	255	1
210	218	255	1
209	217	254	1
202	210	247	1
202	210	247	1
203	211	248	1
203	211	248	1
205	213	250	1
206	214	251	1
208	216	253	1
207	216	253	1
206	215	252	1
204	216	252	1
205	217	253	1
206	218	254	1
206	218	254	1
207	219	255	1
208	219	255	1
208	219	255	1
203	214	252	1
203	214	252	1
203	213	253	1
203	213	253	1
204	214	254	1
204	214	254	1
204	213	255	1
204	213	255	1
209	217	255	1
209	217	255	1
208	216	255	1
207	215	255	1
207	215	255	1
206	214	254	1
205	213	253	1
205	213	253	1
200	208	248	1
203	211	251	1
205	213	253	1
206	214	254	1
206	214	254	1
205	213	253	1
206	214	254	1
207	216	254	1
203	215	251	1
204	216	250	1
205	217	251	1
205	217	251	1
206	218	254	1
206	218	254	1
207	218	255	1
207	218	255	1
206	216	255	1
205	215	255	1
204	214	254	1
204	214	254	1
203	212	255	1
203	212	255	1
204	213	255	1
204	213	255	1
204	214	254	1
203	213	253	1
203	213	253	1
202	212	252	1
201	211	251	1
200	210	250	1
199	209	249	1
199	209	249	1
201	211	251	1
201	211	251	1
201	211	251	1
201	211	251	1
201	211	251	1
201	211	251	1
201	211	251	1
201	211	251	1
200	211	255	1
199	210	254	1
198	209	253	1
198	209	253	1
198	209	253	1
74	84	124	1
74	84	124	1
75	85	125	1
75	85	125	1
74	84	124	1
73	83	123	1
71	81	121	1
70	80	120	1
71	81	121	1
71	81	121	1
72	82	122	1
72	82	122	1
72	82	122	1
73	83	123	1
73	83	123	1
73	83	123	1
75	82	125	1
76	83	126	1
77	84	127	1
76	83	126	1
74	81	124	1
72	79	122	1
73	80	123	1
74	81	124	1
76	83	126	1
78	85	128	1
79	86	129	1
78	85	128	1
76	83	126	1
75	82	125	1
76	83	126	1
77	84	127	1
82	90	130	1
81	89	129	1
81	89	129	1
81	89	129	1
81	89	129	1
81	89	129	1
81	89	129	1
81	89	129	1
77	85	125	1
78	86	126	1
78	86	126	1
77	85	125	1
77	85	125	1
78	86	126	1
80	88	128	1
81	89	129	1
77	87	127	1
78	88	128	1
79	89	129	1
81	91	131	1
83	93	133	1
84	94	134	1
84	94	134	1
84	94	134	1
84	94	134	1
84	94	134	1
83	93	133	1
82	92	132	1
80	90	130	1
79	89	129	1
78	88	128	1
76	88	128	1
75	90	129	1
75	90	129	1
76	88	128	1
79	87	127	1
80	86	129	1
79	85	128	1
77	83	128	1
71	84	128	1
67	86	131	1
162	185	231	1
159	185	232	1
159	187	234	1
164	187	235	1
168	189	240	1
173	187	239	1
176	191	240	1
181	197	244	1
182	198	245	1
185	201	248	1
189	204	250	1
192	207	253	1
195	208	252	1
195	208	252	1
197	209	251	1
208	218	255	1
209	220	255	1
212	220	255	1
211	220	254	1
212	218	253	1
211	217	252	1
210	216	251	1
209	215	250	1
207	215	252	1
208	216	253	1
209	217	254	1
209	217	254	1
208	216	253	1
207	215	252	1
205	213	250	1
203	211	248	1
206	214	251	1
206	214	251	1
206	214	251	1
207	215	252	1
209	217	254	1
211	219	255	1
213	221	255	1
213	222	255	1
207	216	253	1
205	217	253	1
205	217	253	1
206	218	254	1
206	217	255	1
207	218	255	1
207	218	255	1
207	218	255	1
204	214	254	1
204	214	254	1
204	214	254	1
204	214	254	1
205	214	255	1
205	214	255	1
205	214	255	1
205	214	255	1
206	213	255	1
205	212	255	1
205	212	255	1
204	211	254	1
202	209	252	1
201	208	251	1
201	208	251	1
200	207	250	1
199	206	249	1
201	208	251	1
203	210	253	1
204	211	254	1
203	210	253	1
203	210	253	1
204	211	254	1
206	214	254	1
203	214	252	1
203	215	251	1
204	216	252	1
204	216	252	1
205	216	254	1
205	216	254	1
206	217	255	1
207	218	255	1
206	216	255	1
205	215	255	1
204	214	254	1
204	214	254	1
203	212	255	1
203	212	255	1
204	213	255	1
204	213	255	1
200	210	250	1
200	210	250	1
200	210	250	1
201	211	251	1
201	211	251	1
201	211	251	1
201	211	251	1
201	211	251	1
201	211	251	1
201	211	251	1
201	211	251	1
201	211	251	1
201	211	251	1
201	211	251	1
201	211	251	1
201	211	251	1
198	209	253	1
198	209	253	1
197	208	252	1
197	208	252	1
197	208	252	1
69	79	119	1
70	80	120	1
72	82	122	1
74	84	124	1
75	85	125	1
74	84	124	1
73	83	123	1
73	83	123	1
72	82	122	1
72	82	122	1
72	82	122	1
72	82	122	1
73	83	123	1
73	83	123	1
73	83	123	1
74	84	124	1
74	81	124	1
75	82	125	1
77	84	127	1
77	84	127	1
75	82	125	1
74	81	124	1
74	81	124	1
75	82	125	1
78	85	128	1
80	87	130	1
80	87	130	1
79	86	129	1
77	84	127	1
76	83	126	1
77	84	127	1
78	85	128	1
81	89	129	1
80	88	128	1
79	87	127	1
78	86	126	1
78	86	126	1
78	86	126	1
79	87	127	1
79	87	127	1
77	85	125	1
78	86	126	1
79	87	127	1
79	87	127	1
78	86	126	1
79	87	127	1
81	89	129	1
83	91	131	1
76	86	126	1
77	87	127	1
79	89	129	1
81	91	131	1
82	92	132	1
83	93	133	1
84	94	134	1
84	94	134	1
85	95	135	1
85	95	135	1
83	93	133	1
82	92	132	1
80	90	130	1
79	89	129	1
77	87	127	1
75	87	127	1
75	90	129	1
75	90	129	1
76	88	128	1
79	87	127	1
80	86	129	1
79	85	128	1
77	83	128	1
71	84	130	1
65	83	130	1
161	184	230	1
159	185	232	1
162	188	235	1
165	188	238	1
170	189	240	1
173	187	239	1
178	191	243	1
185	201	248	1
187	203	249	1
191	206	252	1
193	209	252	1
197	210	254	1
198	212	254	1
200	212	254	1
199	211	251	1
213	223	255	1
211	222	255	1
210	219	255	1
209	217	254	1
210	216	253	1
210	216	251	1
210	216	251	1
209	218	252	1
208	216	253	1
166	166	120	2
167	167	121	2
166	166	118	2
166	166	118	2
167	167	119	2
168	168	120	2
168	168	120	2
169	169	121	2
169	169	121	2
168	169	119	2
172	171	120	2
171	170	119	2
175	174	123	2
145	144	93	2
132	131	81	2
129	128	78	2
143	141	93	2
157	155	107	2
175	172	127	2
184	181	137	2
188	184	143	2
183	179	138	2
180	175	136	2
184	179	140	2
185	180	141	2
182	177	138	2
182	179	141	2
182	179	141	2
182	179	141	2
182	179	141	2
182	179	141	2
182	179	141	2
180	179	141	2
181	180	142	2
180	179	141	2
180	179	141	2
181	180	142	2
181	180	142	2
180	181	142	2
180	181	142	2
181	182	143	2
182	183	144	2
186	187	148	2
172	174	138	2
180	181	147	2
171	176	145	2
139	141	119	2
16	19	3	2
4	5	0	2
0	1	0	2
0	0	1	2
5	4	6	2
17	15	15	2
30	30	24	2
46	46	30	2
58	61	36	2
68	70	40	2
72	74	45	2
38	38	20	2
11	9	0	2
9	6	1	2
6	2	1	2
2	0	1	2
5	1	6	2
0	0	4	2
2	1	5	2
0	1	2	2
0	1	1	2
1	2	0	2
1	2	0	2
1	2	0	2
1	2	0	2
3	1	1	2
3	1	0	2
0	1	0	2
3	5	0	2
5	5	0	2
2	2	0	2
4	1	0	2
9	6	1	2
14	10	5	2
15	10	7	2
5	0	0	2
23	18	15	2
5	2	0	2
5	3	2	2
5	3	2	2
2	2	2	2
0	0	0	2
9	12	10	2
0	1	0	2
1	2	0	2
1	2	0	2
0	0	0	2
2	0	1	2
8	6	6	2
19	16	12	2
25	24	14	2
39	39	23	2
37	39	17	2
30	31	5	2
31	33	3	2
50	51	19	2
63	64	32	2
62	63	31	2
59	60	26	2
61	64	25	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
62	66	25	2
62	66	25	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	24	2
62	66	25	2
62	66	25	2
62	66	24	2
62	66	24	2
62	67	22	2
62	67	22	2
63	68	23	2
63	68	23	2
63	68	23	2
63	68	23	2
63	68	23	2
63	68	23	2
63	68	23	2
63	68	23	2
63	68	23	2
63	68	23	2
64	69	24	2
64	69	24	2
64	69	24	2
68	69	25	2
68	69	25	2
67	68	24	2
68	69	25	2
69	70	26	2
72	73	29	2
75	77	31	2
77	79	33	2
77	79	33	2
77	79	33	2
78	80	34	2
79	81	35	2
80	82	36	2
80	82	36	2
80	83	34	2
79	82	33	2
80	83	33	2
80	83	33	2
80	83	33	2
80	83	33	2
81	84	34	2
81	84	34	2
81	84	34	2
81	84	34	2
80	83	34	2
82	85	36	2
83	86	37	2
81	84	35	2
77	80	31	2
72	75	26	2
70	73	24	2
68	71	22	2
69	71	25	2
69	71	25	2
69	71	25	2
69	71	25	2
69	71	25	2
69	71	25	2
69	71	25	2
69	71	25	2
70	72	26	2
71	73	27	2
71	73	27	2
71	73	27	2
72	74	28	2
73	75	29	2
73	75	29	2
73	75	29	2
75	75	27	2
76	76	28	2
76	77	27	2
77	78	28	2
78	79	29	2
79	80	30	2
79	80	30	2
80	81	31	2
80	81	31	2
81	82	32	2
81	83	31	2
82	84	32	2
82	84	32	2
83	85	33	2
83	85	33	2
83	85	33	2
86	88	36	2
86	88	36	2
87	89	37	2
87	89	37	2
88	90	38	2
88	90	38	2
89	91	39	2
89	91	39	2
89	91	39	2
90	92	40	2
90	92	40	2
91	93	41	2
94	96	44	2
96	98	46	2
99	101	49	2
101	104	49	2
105	105	51	2
106	107	51	2
107	108	52	2
108	109	53	2
109	110	54	2
109	110	54	2
108	109	53	2
108	109	53	2
107	108	52	2
107	108	52	2
109	110	54	2
113	114	58	2
115	116	60	2
115	116	60	2
114	115	59	2
113	113	59	2
111	113	61	2
127	128	78	2
159	159	111	2
183	183	135	2
183	183	135	2
177	177	129	2
178	178	132	2
181	181	135	2
179	179	133	2
179	179	133	2
179	178	134	2
179	178	134	2
179	178	134	2
179	178	134	2
179	178	134	2
179	178	134	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
182	180	132	2
182	180	132	2
182	180	132	2
182	180	132	2
182	180	132	2
182	180	132	2
182	179	134	2
182	179	134	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	134	2
181	178	134	2
181	178	134	2
181	178	134	2
182	179	135	2
182	179	135	2
182	179	135	2
182	179	135	2
182	179	135	2
182	179	135	2
182	179	135	2
182	179	135	2
182	179	135	2
182	179	135	2
182	179	135	2
181	178	134	2
181	178	134	2
181	178	134	2
181	178	134	2
181	178	134	2
179	176	132	2
179	176	132	2
179	176	132	2
179	176	132	2
179	176	132	2
179	176	132	2
179	176	132	2
179	176	132	2
179	176	132	2
179	176	132	2
178	175	131	2
177	174	130	2
176	173	129	2
175	172	128	2
175	172	128	2
174	171	127	2
177	174	129	2
177	174	129	2
177	174	129	2
177	174	129	2
176	173	128	2
176	173	128	2
176	173	128	2
176	173	128	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
175	173	125	2
175	173	125	2
175	173	125	2
175	173	125	2
175	173	125	2
175	173	125	2
175	173	125	2
175	173	125	2
173	171	123	2
172	170	122	2
171	169	121	2
170	168	120	2
169	167	119	2
169	167	119	2
169	167	119	2
169	167	119	2
170	168	120	2
170	168	120	2
170	168	120	2
170	168	120	2
170	168	120	2
170	168	120	2
170	168	120	2
170	168	120	2
169	168	118	2
169	168	118	2
169	168	118	2
170	169	119	2
170	169	119	2
170	169	119	2
170	169	119	2
170	169	119	2
171	170	120	2
170	169	119	2
168	167	117	2
166	165	115	2
165	164	114	2
163	162	112	2
163	162	112	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	110	2
162	161	110	2
162	161	110	2
162	161	110	2
162	161	110	2
162	161	110	2
162	161	110	2
162	161	110	2
165	164	113	2
165	164	113	2
165	164	113	2
165	164	113	2
165	164	113	2
164	163	112	2
164	163	112	2
164	163	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
255	255	255	2
197	197	161	2
197	197	161	2
197	197	161	2
198	198	162	2
198	198	162	2
198	198	162	2
198	198	162	2
196	196	160	2
197	197	161	2
196	196	160	2
195	195	159	2
194	194	158	2
195	195	159	2
197	197	161	2
199	200	161	2
198	197	159	2
198	197	159	2
198	197	159	2
199	198	160	2
199	197	162	2
200	199	161	2
200	198	163	2
201	199	164	2
204	202	167	2
203	201	166	2
203	201	166	2
206	204	169	2
210	205	172	2
209	204	171	2
203	198	165	2
197	195	161	2
194	192	157	2
195	196	157	2
197	197	161	2
198	199	160	2
198	199	160	2
197	198	159	2
197	198	159	2
197	198	159	2
194	195	156	2
195	196	157	2
196	195	157	2
196	194	159	2
196	194	159	2
196	194	159	2
196	194	159	2
196	194	159	2
198	198	162	2
194	197	158	2
194	194	158	2
194	195	156	2
196	196	160	2
196	197	158	2
193	193	157	2
190	191	152	2
200	199	161	2
198	197	159	2
196	195	157	2
196	195	157	2
196	195	157	2
197	196	158	2
199	196	158	2
199	196	158	2
198	196	161	2
198	196	161	2
199	197	162	2
199	197	162	2
199	197	162	2
199	197	162	2
199	197	162	2
199	197	162	2
199	197	162	2
199	197	162	2
199	197	162	2
199	197	162	2
199	197	162	2
199	197	162	2
199	197	162	2
199	198	160	2
202	201	163	2
203	203	163	2
196	194	154	2
195	196	154	2
161	160	116	2
147	148	104	2
147	147	101	2
141	143	97	2
149	151	105	2
149	152	103	2
150	152	106	2
151	154	105	2
151	153	107	2
152	155	106	2
152	154	108	2
153	155	109	2
155	157	111	2
155	157	111	2
156	158	112	2
156	158	112	2
157	159	113	2
158	160	114	2
158	160	114	2
159	161	115	2
161	163	117	2
161	163	117	2
161	163	117	2
161	163	117	2
161	163	117	2
161	163	117	2
161	163	117	2
161	163	117	2
162	164	118	2
162	164	118	2
162	163	119	2
163	165	119	2
165	164	120	2
164	166	120	2
166	165	121	2
165	167	121	2
166	166	120	2
166	166	120	2
167	167	121	2
168	168	122	2
168	168	122	2
169	169	123	2
169	169	123	2
169	169	121	2
167	168	118	2
169	170	120	2
178	177	127	2
147	148	98	2
135	133	85	2
133	133	85	2
157	155	107	2
176	176	130	2
187	184	140	2
177	176	132	2
177	173	132	2
181	179	138	2
186	182	141	2
180	178	137	2
180	175	136	2
179	177	137	2
181	179	139	2
181	178	140	2
182	179	141	2
182	179	141	2
182	179	141	2
182	179	141	2
180	179	141	2
180	179	141	2
181	180	142	2
181	180	142	2
181	180	142	2
180	179	141	2
178	179	140	2
179	180	141	2
181	182	143	2
183	184	145	2
186	187	147	2
175	176	137	2
172	174	138	2
197	200	168	2
164	167	141	2
89	91	71	2
13	16	1	2
4	5	0	2
0	1	0	2
9	8	4	2
21	21	15	2
37	36	26	2
49	50	34	2
60	62	40	2
69	71	42	2
73	73	49	2
14	13	0	2
4	2	0	2
10	7	3	2
6	4	3	2
4	2	2	2
10	7	9	2
3	0	2	2
3	0	2	2
1	1	1	2
1	2	0	2
1	2	0	2
1	2	0	2
1	2	0	2
1	2	0	2
1	1	1	2
1	1	1	2
0	1	0	2
2	3	0	2
6	5	1	2
4	3	0	2
4	4	0	2
10	7	2	2
13	10	6	2
12	9	5	2
7	4	0	2
6	3	0	2
4	1	0	2
2	0	0	2
9	7	6	2
1	1	1	2
19	19	19	2
2	3	1	2
4	6	0	2
2	4	0	2
2	1	0	2
2	0	0	2
3	1	1	2
9	7	7	2
14	10	9	2
16	13	8	2
13	11	1	2
12	12	0	2
5	6	0	2
10	10	0	2
36	37	11	2
59	61	32	2
62	64	35	2
58	61	29	2
61	63	27	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	23	2
61	65	23	2
61	65	23	2
61	65	23	2
62	66	25	2
62	66	25	2
62	66	25	2
61	65	24	2
61	65	24	2
61	65	24	2
61	65	23	2
61	65	23	2
61	65	23	2
61	65	23	2
61	65	24	2
61	65	23	2
61	65	24	2
61	65	23	2
61	65	24	2
61	65	23	2
61	65	24	2
61	65	23	2
61	65	24	2
61	65	23	2
61	65	24	2
62	66	24	2
62	66	25	2
62	66	24	2
62	67	22	2
62	67	22	2
62	67	22	2
63	68	23	2
63	68	23	2
63	68	23	2
63	68	23	2
63	68	23	2
63	68	23	2
63	68	23	2
63	68	23	2
63	68	23	2
63	68	23	2
64	69	24	2
64	69	24	2
66	69	24	2
69	70	26	2
68	70	24	2
68	69	25	2
68	70	24	2
70	71	27	2
73	75	29	2
77	79	33	2
79	81	35	2
76	78	32	2
77	79	33	2
78	80	34	2
79	81	35	2
79	81	35	2
79	81	35	2
79	82	33	2
79	82	33	2
80	83	33	2
80	83	33	2
80	83	33	2
81	84	34	2
81	84	34	2
81	84	34	2
81	84	34	2
81	84	34	2
79	82	33	2
82	85	36	2
84	87	38	2
83	86	37	2
78	81	32	2
73	76	27	2
70	73	24	2
68	71	22	2
69	71	25	2
69	71	25	2
69	71	25	2
69	71	25	2
69	71	25	2
